time,t0,dt0,month,lon,lat,inversion_strength,inversion_height,low_level_stability,t_850hpa,rh_sub_850,surf_wind_velocity,wind_shear,dt_,temp_2m,down_long_hemisp,up_long_hemisp,lat_tower,lon_tower,wspd_u_mean_2m,wspd_v_mean_2m,wspd_u_mean_6m,wspd_v_mean_6m,wspd_u_mean_10m,wspd_v_mean_10m,wspd_tower_2m,wspd_tower_6m,wspd_tower_10m,rlns
2020-02-26 04:51:43.162000+00:00,-26.138733,2020-02-26 04:51:43.162000+00:00,2,41.455202519126686,88.51217636619866,7.428467,490.33374,5.9560547,-20.156815,0.22214827,10.039943,5.7148895,2020-02-26 04:51:43.162,-26.322919033333335,146.27737011823018,205.81529226971944,88.50877676444443,41.51562365444444,-3.2947415338048387,-7.394207224847944,-3.5634326941438643,-8.313988642553376,-3.922442564672822,-8.779141881972995,8.095036890501005,9.045466251896578,9.615554474754404,-59.537922151489255
2020-02-26 16:49:32.343000+00:00,-29.049454,2020-02-26 16:49:32.343000+00:00,2,39.222763654438204,88.47302480081856,8.806351,890.78546,8.317902,-20.591187,0.2744851,8.542025,4.6152344,2020-02-26 16:49:32.343,-29.541034249999996,145.78110835175835,196.76303512696586,88.46954486805555,39.2854469375,-1.0943066523332914,-6.859812170637065,-1.1262975532559927,-8.011922800587563,-1.2648795297517987,-8.621857213637417,6.946548068340224,8.090701647017104,8.714146087663249,-50.98192677520751
2020-02-26 22:46:31.041000+00:00,-28.76616,2020-02-26 22:46:31.041000+00:00,2,38.35135177962742,88.45327997405856,8.1501465,804.4845,7.438919,-21.121246,0.2793128,7.021337,2.9153504,2020-02-26 22:46:31.041,-29.148121766666673,150.55981172667185,197.03258426054637,88.44963310027778,38.40498789111111,-1.577297397087245,-5.217497969207772,-1.7158649762277591,-5.96715779970665,-1.9179109783399284,-6.467030127409868,5.450701985757928,6.208958433042131,6.745432616938939,-46.47277253387452
2020-02-27 04:53:42.018000+00:00,-29.799568,2020-02-27 04:53:42.018000+00:00,2,37.53798221490718,88.43322744132207,8.361275,619.54614,8.00853,-21.848236,0.30544576,4.430644,3.25945,2020-02-27 04:53:42.018,-30.06740978333334,148.0260718092219,194.58902576765695,88.4299640161111,37.61389221361111,-0.9240576337969083,-4.871895320535917,-0.9483524657985998,-5.718791370844415,-1.0401022141798222,-6.180808125158587,4.958754533634238,5.796891161875547,6.267711041199027,-46.56295395843506
2020-02-27 11:19:25.507000+00:00,-31.238968,2020-02-27 11:19:25.507000+00:00,2,36.7715677864061,88.41260706842831,8.789886,698.53455,8.186523,-22.803497,0.26087317,6.2390423,1.2381077,2020-02-27 11:19:25.507,-32.111913183333336,145.8500876369858,189.00847678157805,88.40925525444443,36.83600146249999,-1.8320205898082904,-5.48418489281196,-1.9906372096985163,-6.206270065767859,-2.22780890639145,-6.56218647270317,5.782091609446226,6.517700869929708,6.930037793975263,-43.15838914459226
2020-02-27 16:52:28.653000+00:00,-32.0085,2020-02-27 16:52:28.653000+00:00,2,36.03928661921794,88.39663500096005,8.899124,1316.2413,8.855698,-23.4272,0.30328867,6.2117686,0.0925889,2020-02-27 16:52:28.653,-32.47281998333333,137.42821589294434,186.760649821167,88.3934212277778,36.11169301697222,-2.016754053944369,-5.081407110300956,-2.205546816728414,-5.855499612473415,-2.558558624496192,-6.25321088670242,5.466991415277525,6.2571009639015065,6.756394647188507,-49.332433928222656
2020-02-27 22:51:43.400000+00:00,-33.840866,2020-02-27 22:51:43.400000+00:00,2,35.26862599786016,88.37930482120461,8.864624,1386.2932,8.584656,-25.25621,0.29403076,8.365398,0.7220192,2020-02-27 22:51:43.400,-33.9714532,132.0050405795924,182.33779936773936,88.37608600861111,35.33815174305555,-1.8045534943073753,-4.712334930318125,-1.9810324117453344,-5.429740750878123,-2.225139224889012,-5.742630201020534,5.046039418129161,5.779842042662763,6.158656200488286,-50.332758788146975
2020-02-28 05:11:34.696000+00:00,-35.732635,2020-02-28 05:11:34.696000+00:00,2,34.514851495811214,88.361811745252,10.494156,1276.3539,10.457428,-25.310013,0.28147438,5.230265,2.4092383,2020-02-28 05:11:34.696,-35.89693403333333,124.83804465407054,176.42985953047432,88.35861632694443,34.586052209722226,-1.1885507404852167,-5.324253094222776,-1.2875340257273655,-6.068696579691459,-1.474599023140465,-6.550938183781639,5.4553023632103805,6.203774822135675,6.714851701026248,-51.591814876403774
2020-02-28 10:48:00.337000+00:00,-35.47101,2020-02-28 10:48:00.337000+00:00,2,33.956314934414635,88.34572699300818,10.272308,1336.2847,10.106384,-25.510681,0.4340049,7.1365423,0.852674,2020-02-28 10:48:00.337,-36.001963866666664,123.61959434329349,175.18641933429083,88.34232363388888,34.02270952094167,-1.1843447298692367,-4.445015035883669,-1.294728869337566,-5.122914181902362,-1.5227984572310607,-5.613840143069502,4.6000903369826265,5.2839921044824125,5.81671009190624,-51.56682499099735
2020-02-28 16:53:15.170000+00:00,-36.04812,2020-02-28 16:53:15.170000+00:00,2,33.40763411498953,88.32935203815299,10.4806595,972.07184,10.0327,-25.872757,0.2873445,6.286191,1.2997794,2020-02-28 16:53:15.170,-36.76599471666667,121.87746054192863,172.79270138757065,88.32624176777779,33.48364057138888,-0.4371808748260341,-3.9473336591797112,-0.43573085318502347,-4.834510800927871,-0.5571320880025171,-5.3322918905394205,3.9714695182270687,4.854107133212615,5.36131821191342,-50.91524084564202
