,time,temp_2m,temp_2m_qc,down_long_hemisp,down_long_hemisp_qc,up_long_hemisp,up_long_hemisp_qc,lat_tower,lon_tower
8440,2020-01-01 19:00:00,-30.39379796666666,0.0,144.52840696804046,0.0,193.98249707942963,0.0,86.73807583222222,117.59282841527776
8441,2020-01-01 19:10:00,-30.360638366666667,0.0,144.27815821894325,0.0,194.027457673289,0.0,86.73879645166667,117.5828419327778
8442,2020-01-01 19:20:00,-30.37422266666666,0.0,145.10004329195658,0.0,194.01949830721537,0.0,86.73952448166668,117.57285356777777
8443,2020-01-01 19:30:00,-30.37959005,0.0,146.39667509648638,0.0,194.30733643803916,0.0,86.74024599916666,117.5628372663889
8444,2020-01-01 19:40:00,-30.306241816666663,0.0,145.33085951618193,0.0,194.56140492603302,0.0,86.74095247305556,117.55252620333333
8445,2020-01-01 19:50:00,-30.273915916666663,0.0,143.37287589093526,0.0,194.34559518353777,0.0,86.74165925277778,117.54209429694444
8446,2020-01-01 20:00:00,-30.267451283333333,0.0,142.86512539546965,0.0,194.36118262599945,0.0,86.74236832694444,117.53150582027777
8447,2020-01-01 20:10:00,-30.288065616666664,0.0,143.36043704892478,0.0,194.3275721679433,0.0,86.74308644833333,117.52062275916668
8448,2020-01-01 20:20:00,-30.48986923333333,0.0,144.26026639685313,0.0,193.64068898382823,0.0,86.74382243111111,117.50969441222222
8449,2020-01-01 20:30:00,-30.709837316666665,0.0,144.24252432987214,0.0,193.0113781833267,0.0,86.74456879083334,117.49877655277778
8450,2020-01-01 20:40:00,-30.757423750000005,0.0,144.1942109088389,0.0,192.99015335817973,0.0,86.74532842944444,117.48776743861113
8451,2020-01-01 20:50:00,-30.804285833333335,0.0,144.20687655723574,0.0,192.89210030540465,0.0,86.74609172583334,117.47660084638889
8452,2020-01-01 21:00:00,-30.767889983333333,0.0,144.23060436499276,0.0,193.16714559454599,0.0,86.74686882666666,117.46561740555555
8453,2020-01-01 21:10:00,-30.765485016666663,0.0,144.6868219665019,0.0,193.2100754174296,0.0,86.74764906222222,117.4548605688889
8454,2020-01-01 21:20:00,-30.735285150000003,0.0,148.27733356969196,0.0,193.58551124425253,0.0,86.74844437861111,117.4441832575
8455,2020-01-01 21:30:00,-30.614031150000006,0.0,156.8110003028361,0.0,194.5578241334025,0.0,86.7492432186111,117.43333474527776
8456,2020-01-01 21:40:00,-30.430469816666665,0.0,154.04915082293195,0.0,195.04121281450907,0.0,86.75006468083333,117.42259783083333
8457,2020-01-01 21:50:00,-30.265537416666668,0.0,148.5334784664281,0.0,195.0802463262304,0.0,86.75087641249999,117.41170893694444
8458,2020-01-01 22:00:00,-30.20610346666667,0.0,146.61060055220287,0.0,195.2066986512629,0.0,86.7516932113889,117.40067477222222
8459,2020-01-01 22:10:00,-30.04987466666667,0.0,146.9389681030146,0.0,195.60326324675242,0.0,86.7525156125,117.3897329927778
8460,2020-01-01 22:20:00,-29.891978033333338,0.0,147.83317836776735,0.0,196.23079927719118,0.0,86.75335178277778,117.37886146527778
8461,2020-01-01 22:30:00,-29.91263893333333,0.0,148.0447020583852,0.0,196.0593868404897,0.0,86.75419575111111,117.36803524611112
8462,2020-01-01 22:40:00,-29.834152066666668,0.0,147.53100975008644,0.0,196.13194300020854,0.0,86.75504984833333,117.35703908222224
8463,2020-01-01 22:50:00,-29.82475791666667,0.0,146.78323323420207,0.0,196.12235615046183,0.0,86.75592708444445,117.34630101444444
8464,2020-01-01 23:00:00,-29.775833200000005,0.0,146.48213288814546,0.0,196.21848503566744,0.0,86.75682014472223,117.33575901777779
8465,2020-01-01 23:10:00,-29.683705916666668,0.0,147.1039862626139,0.0,196.49054833048504,0.0,86.75771882416667,117.32517689805556
8466,2020-01-01 23:20:00,-29.40925251666667,0.0,163.78400461026507,0.0,198.42482183377584,0.0,86.75861361416668,117.31451376472221
8467,2020-01-01 23:30:00,-29.027235749999996,0.0,174.70576038046516,0.0,200.73104439200083,0.0,86.7595132025,117.30388637694446
8468,2020-01-01 23:40:00,-28.7544618,0.0,174.96015982381184,0.0,201.83627238728837,0.0,86.76042466166668,117.29326502944443
8469,2020-01-01 23:50:00,-28.672642833333335,0.0,165.3623306703949,0.0,201.2550159957123,0.0,86.76135579805556,117.28285831888888
8470,2020-01-02 00:00:00,-28.676345149999996,0.0,160.04216150260928,0.0,200.61635666435242,0.0,86.76228436333335,117.27270559944444
8471,2020-01-02 00:10:00,-28.73431656666666,0.0,158.26771955954234,0.0,200.13638391043347,0.0,86.76320796333333,117.26279111583332
8472,2020-01-02 00:20:00,-28.60645668333334,0.0,161.05979562437693,0.0,200.65947303862254,0.0,86.76412787638888,117.25291057194443
8473,2020-01-02 00:30:00,-28.507878549999997,0.0,163.61498016288758,0.0,201.1737686205292,0.0,86.76505492027779,117.2430861711111
8474,2020-01-02 00:40:00,-28.39825558333333,0.0,166.7015427414449,0.0,201.77324833592735,0.0,86.76598766000001,117.23325818027777
8475,2020-01-02 00:50:00,-28.331683466666668,0.0,163.903261081988,0.0,201.8020102455012,0.0,86.76691819222222,117.22353211194445
8476,2020-01-02 01:00:00,-28.303195416666664,0.0,160.12132201273602,0.0,201.61302980570477,0.0,86.76783421805555,117.21382324250001
8477,2020-01-02 01:10:00,-28.341521550000003,0.0,156.46224625281016,0.0,201.2572092035548,0.0,86.76875134111111,117.20419214361111
8478,2020-01-02 01:20:00,-28.356536483333333,0.0,154.3508974874242,0.0,200.91438233208973,0.0,86.76967445027779,117.19488524944445
8479,2020-01-02 01:30:00,-28.326956333333335,0.0,153.3197283848699,0.0,200.99768134538016,0.0,86.7705785161111,117.18557921111112
8480,2020-01-02 01:40:00,-28.31432885,0.0,151.79835891896565,0.0,200.98631799123126,0.0,86.77151142305556,117.1761915661111
8481,2020-01-02 01:50:00,-28.301503266666668,0.0,151.5307793690109,0.0,201.10037324382782,0.0,86.77244668861111,117.16683109419444
8482,2020-01-02 02:00:00,-28.277049816666665,0.0,152.0873690405655,0.0,201.11055004734038,0.0,86.77340328916667,117.1575440016389
8483,2020-01-02 02:10:00,-28.271696833333333,0.0,152.7780435477829,0.0,201.1683889826584,0.0,86.77434446416666,117.14831024500002
8484,2020-01-02 02:20:00,-28.269776883333332,0.0,152.79216667647043,0.0,201.18607690687818,0.0,86.77526637888889,117.13908873858334
8485,2020-01-02 02:30:00,-28.28845881666667,0.0,152.18140694569905,0.0,200.9931193773397,0.0,86.77617566444444,117.12983911816666
8486,2020-01-02 02:40:00,-28.230572533333333,0.0,151.52801555103304,0.0,201.31834149066924,0.0,86.77707419083333,117.12059018455557
8487,2020-01-02 02:50:00,-28.17374348333333,0.0,151.03704628032682,0.0,201.34716923229217,0.0,86.7779666375,117.11144692616668
8488,2020-01-02 03:00:00,-28.126255683333333,0.0,151.5040129502996,0.0,201.37250695329027,0.0,86.77884890416667,117.10238720044444
8489,2020-01-02 03:10:00,-28.15173088333333,0.0,152.62799713144938,0.0,201.4532464795939,0.0,86.7797193525,117.09331566572223
8490,2020-01-02 03:20:00,-28.2862051,0.0,152.79351951919557,0.0,201.0518896107483,0.0,86.78058390472222,117.08427992674999
8491,2020-01-02 03:30:00,-28.63442088333333,0.0,151.8598211091232,0.0,199.64699170757294,0.0,86.78144222055555,117.07521341458335
8492,2020-01-02 03:40:00,-28.677581316666664,0.0,151.04968617459616,0.0,199.458369059728,0.0,86.78229543527777,117.06605338524999
8493,2020-01-02 03:50:00,-28.656592866666664,0.0,151.9668917671331,0.0,199.82833777940115,0.0,86.78313115694445,117.05704424947221
8494,2020-01-02 04:00:00,-28.61709755,0.0,155.49013356383006,0.0,200.00790763334908,0.0,86.78395269,117.04803956008334
8495,2020-01-02 04:10:00,-28.542153116666668,0.0,157.73624825162253,0.0,200.51844013577778,0.0,86.7847689902778,117.03904356955556
8496,2020-01-02 04:20:00,-28.56871256666667,0.0,159.1154012658946,0.0,200.63015203554792,0.0,86.78557967305555,117.02992806108333
